title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"FLCL Progressive",movie,"Action, Animation, Comedy",2018,tt7112160,5.8,985,
Given,movie,"Animation, Drama, Music",2020,tt11802992,7.7,2841,
Yummy,movie,"Comedy, Horror",2019,tt11054164,5.9,6669,
Extro,movie,Comedy,2019,tt12669498,5.3,82,
"The Deer King",movie,"Action, Adventure, Animation",2021,tt11417856,6.4,1205,
"Uncanny Annie",movie,"Drama, Fantasy, Horror",2019,tt10925782,5.7,1906,
"The Marksman",movie,"Action, Drama, Thriller",2021,tt6902332,5.7,46160,
"Evil Idol Song",movie,"Music, Horror",2016,,,,
"The Brighton Miracle",movie,"Drama, Sport",2019,tt10901588,6.7,1931,
"Maze of Fear",movie,Horror,2015,,,,
Golem,movie,"Drama, Short, Thriller",2019,tt9124248,7.8,8,
"The Sun",movie,Documentary,2018,,,,
"That Moment, My Heart Cried",movie,Drama,2019,tt11363752,3.6,51,
"Next Door Neighbor",movie,"Comedy, Drama",2020,tt6985320,6.3,373,
"Baseball Girl",movie,"Drama, Sport",2019,tt11644332,6.5,340,
"The Dunes",movie,"Short, Thriller",2019,tt11777528,4.8,97,
"Hidden Mother",movie,"Horror, Short",2019,tt11095350,6,165,
Flagged,movie,"Horror, Short",2019,tt11120482,5.5,185,
Ride,movie,"Horror, Short",2019,tt11060960,4.9,136,
"The Ripper",movie,"Comedy, Horror, Short",2019,tt11153736,4.4,126,
"Swiped to Death",movie,"Horror, Short",2019,tt11052364,6,253,
Undo,movie,"Horror, Short",2019,tt11146912,5.2,150,
"Abducted: The Mary Stauffer Story",movie,"Drama, Horror, Thriller",2019,tt10127490,5.7,692,
Golem,movie,Drama,2018,,,,
"Wrath of Man",movie,"Action, Crime, Thriller",2021,tt11083552,7.1,224430,
Marz,movie,"Drama, Short",2017,tt6088928,7.9,32,
Videophobia,movie,Thriller,2019,tt8737070,5.6,135,
"My Girlfriend Is a Serial Killer",movie,"Drama, Horror, Mystery",2019,tt10589508,5.8,496,
"A Piece of Cake",movie,"Animation, Comedy, Family",2019,tt9037650,6,595,
"How to Train Your Dragon: Homecoming",movie,"Action, Adventure, Animation",2019,tt11112140,7.3,6845,
Vise,movie,"Comedy, Drama, Fantasy",2019,tt10604106,4.8,43,
"Christmas Love Letter",movie,"Comedy, Drama, Mystery",2019,tt10623478,6,745,
"My Prince Edward",movie,Drama,2019,tt11070230,6.8,993,
"She Ball",movie,"Comedy, Drama, Sport",2020,tt7768784,3.6,483,
"The Absence of Eden",movie,Drama,2023,tt10353588,4.7,659,
"The Northman",movie,"Action, Adventure, Drama",2022,tt11138512,7,278748,
Bleach,movie,"Drama, Short",2016,tt7198202,,,
Yan,movie,Drama,2019,tt14937700,4.8,21,
Miserere,movie,Documentary,2019,tt11213702,6,81,
"Invasion Planet Earth",movie,"Action, Adventure, Drama",2019,tt3827540,3,1506,
"Trauma Center",movie,"Action, Thriller",2019,tt9625664,4,12168,
"The Stranger by the Beach",movie,"Animation, Drama, Romance",2020,tt11193002,7.2,3288,
Supernova,movie,"Drama, Romance",2020,tt11169050,6.9,15461,
Fancy,movie,"Crime, Family",2020,tt11495880,6,30,
"The Last Bus",movie,Drama,2021,tt9410034,6.6,4542,
"Thunderbolt Fantasy: Bewitching Melody of the West",movie,"Action, Adventure, Animation",2019,tt12072206,7.9,71,
"HURRY GO ROUND",movie,"Documentary, Music",2018,,,,
"Ip Man and the Four Kings",movie,"Action, Drama",2019,tt11199464,4.9,279,
Adan,movie,"Drama, Thriller",2019,tt11177606,5.5,625,
"Martin Margiela: In His Own Words",movie,"Biography, Documentary",2019,tt11284244,7.3,475,
"Willy's Wonderland",movie,"Action, Comedy, Horror",2021,tt8114980,5.5,41731,
Pilgrim,movie,"Drama, Fantasy, Horror",2019,tt11045340,5.7,2017,
"The Legend of Tomiris",movie,"Action, Drama, Fantasy",2019,tt7985648,6.3,43573,
"Toki no kaori: Remember me",movie,Romance,2001,tt0304833,5.2,6,
"A Cold",movie,Romance,2014,,,,
Autobahn,movie,Documentary,2019,tt11210450,8.2,15,
"Stray Dogz 8",movie,"Action, Crime, Drama",2018,tt7787892,,,
"The Duke",movie,"Biography, Comedy, Crime",2020,tt11204094,6.9,15212,
"The Voyeurs",movie,"Drama, Mystery, Romance",2021,tt11235772,6.1,41109,
"The Protégé",movie,"Action, Thriller",2021,tt6079772,6.1,40660,
"One Summer Story",movie,"Comedy, Drama, Family",2020,tt11273452,6.9,127,
"The Machine",movie,"Action, Comedy",2023,tt11040844,5.7,17285,
"The Binge",movie,Comedy,2020,tt10994688,5.3,4789,
Crescendo,movie,"Drama, Music",2019,tt7426078,6.9,407,
Vamp,movie,"Drama, Horror",2019,tt9871628,5.3,16,
"According to Our Butler",movie,"Crime, Drama",2019,tt9552352,4.4,33,
"Love Stage!!",movie,"Comedy, Drama, Romance",2020,tt10702938,5.2,110,
"Deemo Memorial Keys",movie,"Animation, Fantasy, Music",2021,tt12518378,6.2,71,
"Special Actors",movie,Comedy,2019,tt10403962,6.5,497,
"Vic the Viking and the Magic Sword",movie,"Action, Adventure, Animation",2019,tt8065768,5.2,501,
"The Unbearable Weight of Massive Talent",movie,"Action, Comedy, Crime",2022,tt11291274,7,170046,
"Stuntwomen: The Untold Hollywood Story",movie,Documentary,2020,tt7018574,7,526,
"Citizen Jane",movie,"Drama, Short",2014,tt3563764,7.6,17,
"I'm Coming to Get You",movie,Horror,2012,tt2487682,5.1,17,
"Creedence Clearwater Revival: The Golden Era",movie,Music,2016,tt20765412,4.6,13,
"Beyond the Law",movie,"Action, Crime, Thriller",2019,tt11161374,3.6,3374,
Breach,movie,"Action, Horror, Sci-Fi",2020,tt9820556,2.9,20514,
"The Division",movie,"Action, Crime, Thriller",2020,tt10648192,6.2,787,
Apples,movie,"Drama, Sci-Fi",2020,tt10110614,6.8,5920,
"Winnie-the-Pooh: Blood and Honey",movie,Horror,2023,tt19623240,2.9,34002,
"The Sweet East",movie,Drama,2023,tt27546190,6.4,3434,
"IT - A COISA - VERSÃO BRASILEIRA",movie,"Horror, Comedy",2017,,,,
"Perfect Days",movie,Drama,2023,tt27503384,7.9,82935,
"Things Will Be Different",movie,"Horror, Sci-Fi, Thriller",2024,tt27491225,5.2,2620,
"What You Wish For",movie,"Horror, Thriller",2023,tt13638858,6.7,9445,
"Sheep Without a Shepherd",movie,"Crime, Drama, Thriller",2019,tt11210032,6.8,2087,
"Josee, the Tiger and the Fish",movie,"Animation, Drama, Romance",2020,tt12879624,7.6,9787,
"The God Committee",movie,Drama,2021,tt6852526,5.8,4723,
"Midnight Kiss",movie,"Drama, Fantasy, Horror",2019,tt11305630,4.8,1549,
"Letto numero 6",movie,"Drama, Horror, Thriller",2019,tt9523206,4.9,205,
"Kingdom of the Planet of the Apes",movie,"Action, Adventure, Drama",2024,tt11389872,6.9,152429,
"Vacation Friends",movie,"Adventure, Comedy",2021,tt3626476,6.3,32030,
"Identifying Features",movie,Drama,2020,tt11394282,7.3,2658,
Soften!,movie,"Comedy, Sport",2014,tt3725082,,,
"Rebuilding Paradise",movie,Documentary,2020,tt9735350,7,702,
"The Mole Agent",movie,Documentary,2020,tt11394298,7.5,9975,
"The Reason I Jump",movie,"Documentary, Drama",2020,tt9098928,7.4,1213,
"A Nasty Piece of Work",movie,"Drama, Fantasy, Horror",2019,tt11136630,6.7,2108,
"Gekijouban Seitokai Yakuindomo 2",movie,"Animation, Comedy",2021,tt12439230,6.3,86,
"A Thousand Little Cuts",movie,Thriller,2022,tt11244558,5.1,794,
"Emma in Love",movie,"Drama, Romance",2021,tt10757922,6.7,258,
"How to Train Your Dragon: Snoggletog Log",movie,"Animation, Short",2019,tt11409576,4.5,403,
"Hard Hit",movie,"Action, Crime, Drama",2021,tt14980972,6.3,2635,
"We Are Freestyle Love Supreme",movie,"Comedy, Documentary, Musical",2020,tt11426644,7,381,
"Post Mortem",movie,"Horror, Mystery, Thriller",2020,tt9834506,5.5,3891,
"Binan koukou chikyuu boueibu Love! Love! Love!",movie,Animation,2017,tt7283046,5,6,
"Girl's Blood",movie,"Drama, Short",2013,tt3190404,6.2,5,
"a-ha: The Movie",movie,"Biography, Documentary, Music",2021,tt10851414,7,1337,
Shadowfall,movie,Drama,2019,tt10086648,5.1,39,
"A Perfect Enemy",movie,"Drama, Thriller",2020,tt9421200,5.5,3991,
"Ultraman Taiga: New Generation Climax",movie,"Action, Fantasy",2020,tt11540212,6.4,108,
"Shimajiro to Ururu no Heroland",movie,"Adventure, Animation, Family",2019,tt11407890,5.8,14,
"Black School Rules",movie,Drama,2019,tt11276530,6.1,34,
"Kishiryu Sentai Ryusoulger vs. Lupinranger vs. Patranger",movie,"Action, Adventure, Fantasy",2020,tt11478014,6.8,40,
"Eiga Yôkai Gakuen Y: Neko wa Hero ni Nareru ka",movie,"Action, Adventure, Animation",2019,tt11478236,6.8,34,
"Ware ni utsu yoi ari",movie,Action,1990,tt0291555,6.3,43,
"Pretty Cure Miracle Leap: A Strange Day with Everyone",movie,"Action, Adventure, Animation",2020,tt13344602,7.6,25,
Jane,movie,"Drama, Short",2012,tt4627618,6.2,7,
"Mashin Sentai Kiramager: Episode Zero",movie,"Action, Adventure, Fantasy",2020,tt11522680,7.4,36,
"The Ties",movie,Drama,2020,tt12585254,6.3,1572,
"The Marco Effect",movie,"Crime, Thriller",2021,tt10451312,5.4,3718,
"The Worst Person in the World",movie,"Comedy, Drama, Romance",2021,tt10370710,7.7,110838,
"Ted K",movie,"Biography, Crime, Drama",2021,tt8128276,6,4564,
"The Honest Fool",movie,Drama,1964,tt0360409,6,21,
Multiverse,movie,"Drama, Mystery, Sci-Fi",2019,tt8953768,4.7,1523,
"The Innocents",movie,"Drama, Fantasy, Horror",2021,tt4028464,7,27849,
"Memories of My Father",movie,"Drama, History",2020,tt11385336,7.2,2795,
"Margaux Hartmann",movie,Drama,2020,tt10868508,5.4,234,
"The Donkey Comes on a Tank",movie,Comedy,1964,tt0358978,6.6,21,
"Yakuza Princess",movie,"Action, Crime, Thriller",2021,tt10715446,4.8,2282,
"Just After Christmas",movie,,1977,,,,
"The First Time 3",movie,"Drama, Romance",2019,,,,
"Bakumatsu kitan Shinsen 5: Kengou kourin",movie,Action,2013,tt3801386,,,
"Italian Studies",movie,Drama,2021,tt9893084,4.7,932,
"Detective Conan: The Scarlet Bullet",movie,"Action, Animation, Crime",2021,tt12093860,6.2,1987,
"Flag Day",movie,"Crime, Drama",2021,tt2304637,5.5,3865,
"Kyuchan no dekkai yume",movie,Drama,1967,tt10128514,6.6,5,
"Kaiji: Final Game",movie,"Adventure, Comedy, Thriller",2020,tt10423160,5,542,
"Song of Love",movie,Comedy,1967,tt3216094,6.4,32,
"The Greatest Challenge of All",movie,,1967,tt4370626,6.1,7,
"Ippatsu daiboken",movie,Comedy,1968,tt0293284,5.8,21,
"The Shy Deceiver",movie,Comedy,1968,tt0293168,6.4,28,
"Vagabond Schemer",movie,Comedy,1969,tt1362548,5.8,20,
"The Sun Does Not Move",movie,"Crime, Sci-Fi, Thriller",2021,tt10423106,4.8,143,
Eileen,movie,"Drama, Mystery, Romance",2023,tt5198890,5.9,17452,
Amsterdam,movie,"Comedy, Drama, History",2022,tt10304142,6.1,100417,
"Russell Peters: Deported",movie,Comedy,2020,tt10442360,6.3,1049,
"The 24th",movie,"Drama, History",2020,tt10452854,6.5,1186,
"Silent Night",movie,"Comedy, Drama, Horror",2021,tt11628854,5.8,22901,
"Stolen by My Mother: The Kamiyah Mobley Story",movie,"Crime, Drama, Mystery",2020,tt10540628,6.4,493,
"Kinnikuman II Sei: Muscle Ninjin Soudatsu! Choujin Daisensou",movie,,2002,,,,
"Black Maiden: Chapter A",movie,Horror,2019,tt10408904,4.6,44,
"Black Maiden: Chapter Q",movie,Horror,2019,tt10408818,5.3,59,
Topside,movie,Drama,2020,tt10506876,6,712,
"Wanted Man",movie,"Action, Crime, Drama",2024,tt15791574,4.8,2582,
"Murmuring Debris and Leaves Silently Fall",movie,,2018,,,,
"Maria Bamford: Weakness Is the Brand",movie,Comedy,2020,tt10830086,7.5,244,
"Infinity Pool",movie,"Crime, Horror, Mystery",2023,tt10365998,6,68091,
"The Spirit Compendium",movie,"Fantasy, Comedy",2008,,,,
"Press Play",movie,"Drama, Music, Romance",2022,tt11116642,6.1,1993,
"Todo queda en familia",movie,"Comedy, Short",2010,tt1950429,6.2,31,
"Official Competition",movie,"Comedy, Drama",2021,tt11700260,7,16530,
"I Was a 'Secret Bitch'",movie,Romance,2019,tt11027672,6.5,45,
"The Man Who Sold His Skin",movie,Drama,2020,tt10360862,6.9,7474,
"Here Before",movie,"Drama, Mystery, Thriller",2021,tt8649190,5.7,1796,
"Crocodile Island",movie,"Adventure, Horror",2020,tt12598910,3.8,293,
"Marudase Kintarou",movie,"Animation, Short",2020,tt13580744,4.7,43,
"Psycho Goreman",movie,"Comedy, Horror, Sci-Fi",2020,tt11252440,6.3,16142,
"The Pig King",movie,"Action, Fantasy",2020,tt12800092,5.4,41,
"My Valentine",movie,"Drama, Fantasy, Horror",2020,tt11510064,4.4,1261,
"El último cazador",movie,Action,1997,tt0222516,6.1,10,
"The Ghost Painter",movie,"Comedy, Horror",2020,tt11799784,5.6,161,
Marionette,movie,"Drama, Horror",2018,tt9078970,,,
"Kinnikuman: Ôabare! Seigi chôjin",movie,"Animation, Comedy, Sci-Fi",1984,tt0312874,5.6,26,
"Kinnikuman: Seigi chôjin VS kodai chôjin",movie,Animation,1985,tt0389076,6.5,20,
"Komori seikatsu kôjô kurabu",movie,Drama,2008,tt1319634,5.8,12,
"Kinnikuman: Gyakushû! Uchû kakure chôjin",movie,"Animation, Short",1985,tt0399244,6.6,13,
"Kinnikuman: Haresugata! Seigi chôjin",movie,Animation,1985,tt0399245,5.9,18,
"Kinnikuman: Nyû Yôku kiki ippatsu!",movie,Animation,1986,tt0390164,6.6,14,
"Kinnikuman: Seigi chôjin VS senshi chôjin",movie,Animation,1986,tt0390165,5.2,12,
"Till Death",movie,"Horror, Thriller",2021,tt11804152,5.9,29245,
"Isha sensei",movie,Drama,2015,tt4162016,6.8,9,
"Sherlock Hound: Mrs. Hudson Is Taken Hostage / The White Cliffs of Dover",movie,"Animation, Adventure, Mystery, TV Movie",1986,,,,
"Litchi Hikari Club Stage Play",movie,"Horror, Music, Drama",2013,,,,
"The Donut King",movie,"Animation, Documentary",2020,tt10214496,7.1,1266,
"Dragon Ball Z: Summer Vacation Special",movie,"Action, Animation, Comedy",1992,tt3996544,5.9,153,
"Crazy Samurai Musashi",movie,Action,2020,tt12015352,4.6,1037,
"The Wars of Coco Channel",movie,"Biography, Documentary",2019,tt11530904,7,36,
"Red Post on Escher Street",movie,"Comedy, Drama",2020,tt13245934,7.2,1064,
"No maku bakuhai to",movie,Drama,2018,tt10305194,,,
"The Amazing Maurice",movie,"Adventure, Animation, Comedy",2022,tt10473036,6.2,6194,
"Sleepless Beauty",movie,Horror,2020,tt10066432,4.3,576,
"We Bare Bears: The Movie",movie,"Adventure, Animation, Comedy",2020,tt10474606,6.8,2802,
"Limousine Drive",movie,Comedy,2000,tt0236432,4.4,15,
"Shinrei Shashin Bu: Ributo",movie,Horror,2016,tt27761497,4.2,5,
Sangre,movie,Drama,2020,tt10504776,4.6,169,
Crawlers,movie,"Drama, Fantasy, Horror",2020,tt11814788,5.5,1460,
"Contrato Mortal",movie,"Horror, Comedy",2020,,,,
"My Fairy Troublemaker",movie,"Adventure, Animation, Comedy",2022,tt20199226,5.2,455,
"Derek DelGaudio's In & Of Itself",movie,Documentary,2020,tt11916302,8.2,5811,
"Doraemon the Movie: Nobita's New Dinosaur",movie,"Adventure, Animation, Comedy",2020,tt10588750,7,1680,
"Kogoeru kagami",movie,Drama,2008,tt1516553,,,
"True Things",movie,Drama,2021,tt10310074,5.9,1848,
"American Rapstar",movie,"Documentary, Music",2020,tt11655140,6.4,129,
"Rockfield: The Studio on the Farm",movie,"Documentary, Music",2020,tt10541126,7.3,545,
Abominable,movie,Horror,2020,tt10674930,2.6,1156,
"On the Edge of Their Seats",movie,Drama,2020,tt14056876,6.5,127,
"Mashin Sentai Kiramager: Bee-Bop Dream",movie,"Action, Fantasy, Short",2021,tt11928952,7,23,
"No Smoking",movie,"Documentary, Music",2019,tt11160268,7.2,46,
"The Emperor's Sword",movie,"Action, History, War",2020,tt13841546,4.9,123,
"A Predator's Obsession",movie,"Drama, Horror, Thriller",2020,tt7535290,4.8,359,
"Son of the South",movie,"Biography, Drama",2020,tt2235372,6.2,2654,
"Pooka Lives!",movie,"Drama, Fantasy, Horror",2020,tt11828642,6,1174,
"The Memory Eraser",movie,"Drama, Fantasy",2020,tt11116656,5.2,84,
"Wife of a Spy",movie,"Drama, History, War",2020,tt11917942,6.6,3318,
Clean,movie,"Action, Crime, Drama",2021,tt10023022,5.6,12401,
"Jill and Joy",movie,Family,2014,tt2571776,5.8,240,
"When You Finish Saving the World",movie,"Comedy, Drama",2022,tt12121582,5.6,5456,
"Anpanman: Fluffy Flurry & the Land of the Clouds",movie,"Adventure, Animation, Family",2021,tt14965490,,,
"Woman of Lactic Acid Bacteria Beverage Salesperson",movie,Drama,2017,,,,
"Typhoon Family",movie,Crime,2019,tt9647798,5.4,92,
"The Wind in Your Heart",movie,"Drama, Romance",2017,tt6640384,7.5,29,
Proximity,movie,"Drama, Sci-Fi",2020,tt8718300,4.8,7500,
"American Night",movie,"Action, Crime, Drama",2021,tt5344054,4.4,9143,
"The Japanese Doll",movie,Horror,2019,,,,
"We Make Antiques! Kyoto Rendezvous",movie,Mystery,2020,tt9763792,5.5,78,
"Tokyo Wine Party People",movie,Drama,2019,tt10814744,5.4,17,
"Sankaku Mado no Sotogawa wa Yoru",movie,"Horror, Mystery, Romance",2021,tt12681644,5,262,
"Wednesday Disappears",movie,Mystery,2020,tt11085478,6.3,97,
Paydirt,movie,"Crime, Thriller",2020,tt11176322,3.9,4022,
"Whitney Houston: I Wanna Dance with Somebody",movie,"Biography, Drama, Music",2022,tt12193804,6.6,25686,
Jacinta,movie,Documentary,2020,tt11514252,7.5,518,
"Bungakusho satsujin jiken: Oinaru jyoso",movie,Comedy,1989,tt0409784,6.3,33,
WarHunt,movie,"Action, Horror, Thriller",2022,tt6442686,4.4,2023,
"Blue, Painful and Brittle",movie,"Adventure, Drama",2020,tt11928696,6.2,247,
Hokusai,movie,"Biography, Drama",2020,tt10787472,6.1,367,
"From Today, It's My Turn: The Movie",movie,"Action, Adventure, Comedy",2020,tt11427318,6.3,651,
"Adventures of Rufus: The Fantastic Pet",movie,"Adventure, Family, Fantasy",2020,tt8545636,4.1,1124,
"Climb Miss Kotera",movie,"Romance, Sport",2020,tt11758684,6.2,41,
"Jimmy O. Yang: Good Deal",movie,Comedy,2020,tt11250926,7.1,2189,
"Whisper of the Heart",movie,Drama,2022,tt21651570,5.5,192,
65,movie,"Action, Adventure, Sci-Fi",2023,tt12261776,5.4,100017,
"Cry for the Bad Man",movie,"Horror, Thriller",2019,tt8110000,3.5,296,
"Children of the Corn",movie,Horror,2020,tt12311866,3.8,4989,
"The State of Texas vs. Melissa",movie,Documentary,2020,tt11905848,6,522,
Delivered,movie,"Drama, Fantasy, Horror",2020,tt11828638,5.4,946,
"Mark Normand: Out to Lunch",movie,Comedy,2020,tt12334820,8.1,1111,
"Forgiven Children",movie,Drama,2020,tt12549460,6.3,73,
"Let Me Hear Your Voice",movie,"Drama, Romance",2019,,,,
"The Instant Services Bureau",movie,Comedy,1971,,,,
"Predators Motion Comics: Moment of Extraction",movie,Short,2010,tt1777600,5.5,114,
Red,movie,"Drama, Romance",2020,tt11772516,6.2,289,
"Decision to Leave",movie,"Crime, Drama, Mystery",2022,tt12477480,7.3,61964,
Adam,movie,"Biography, Drama",2020,tt1715344,6.5,1606,
"Caution, Hazardous Wife: The Movie",movie,"Action, Adventure, Drama",2021,tt11477842,5.7,309,
"True North",movie,"Animation, Drama",2020,tt12354974,6.9,331,
Woodland,movie,Thriller,2018,tt4569374,5,1050,
"Hoshikuzu no machi",movie,Drama,2020,tt13671442,5.8,12,
"Jinsei gekijo: Shin Hishakaku",movie,Crime,1964,tt6861594,,,
"Jinsei gekijô",movie,"Action, Crime",1964,tt0322850,,,
"Battles That Doomed Hitler",movie,"History, Documentary, War",,,,,
Kanemasa,movie,Drama,2020,tt12415972,7.6,13,
"Good Boy",movie,"Drama, Fantasy, Horror",2020,tt11828640,6.2,1486,
"BEM: Become Human",movie,"Action, Animation, Horror",2020,tt12439268,6.6,65,
"The Current Occupant",movie,"Drama, Fantasy, Horror",2020,tt11629124,5.5,915,
"After the Sunset",movie,Drama,2019,,,,
"Flowers and Rain",movie,Drama,2019,tt11590860,5.2,23,
"Tokyo Girl",movie,Drama,2019,,,,
"Here We Are",movie,Drama,2020,tt8135564,7.1,670,
Gagarine,movie,"Drama, Fantasy",2020,tt12444424,6.7,2921,
"The Summit of the Gods",movie,"Adventure, Animation, Drama",2021,tt7014378,7.5,9656,
Creatures,movie,"Action, Comedy, Horror",2021,tt11252490,3.7,1380,
"Kimi to, tsuredure",movie,"Drama, Short",2019,tt9799998,,,
"Attack on Titan: Chronicle",movie,"Action, Adventure, Animation",2020,tt12415546,8.4,12391,
"Meeting Myself",movie,,2019,,,,
"The American",movie,"Biography, Drama",2023,tt12531856,7.1,9003,
"Serial (Bad) Weddings 3",movie,Comedy,2021,tt10405142,6.1,4492,
"The Delinquents",movie,"Comedy, Crime, Drama",2023,tt18558306,6.7,4371,
"Books of Blood",movie,"Drama, Horror, Mystery",2020,tt11242218,5.6,10922,
Burial,movie,"Horror, Thriller, War",2022,tt13063384,5,2197,
"Search and Destroy",movie,"Action, Comedy",2020,tt11791146,2.8,529,
"Dosukoi! Sukehira",movie,"Comedy, Drama, Fantasy",2019,tt10412690,6.3,98,
"Soreike! Anpanman: Tenohira wo Taiyô ni",movie,Animation,1998,tt25047980,,,
"Soreike! Anpanman: Yuuki no Hana ga Hiraku Toki",movie,"Adventure, Animation, Family",1999,tt15661840,,,
"461 Days of Bento",movie,Drama,2020,tt12490488,6.4,108,
"The Wait",movie,"Drama, Romance",2021,tt12453124,5.5,1374,
"Land Shark",movie,"Action, Adventure, Horror",2020,tt15048024,3.7,324,
"The Rose Maker",movie,"Comedy, Drama",2020,tt11190652,6.4,1293,
"Niko: Beyond the Northern Lights",movie,"Adventure, Animation, Family",2024,tt14813816,6.2,339,
"Mr. Inukai Keeps a Dog",movie,Comedy,2011,tt1864374,5.4,19,
Fighter,movie,"Drama, Sport",2020,tt13988990,6.1,108,
"Jeepers Creepers: Reborn",movie,"Horror, Mystery, Thriller",2022,tt14121726,2.6,16020,
Tusk,movie,"Animation, Short",2014,tt12146718,,,
Kandahar,movie,"Action, Drama, Thriller",2023,tt5761544,6.1,41070,
Roar,movie,Drama,2019,tt12252034,5.3,24,
"Eddie Pepitone: For the Masses",movie,Comedy,2020,tt12395780,7.1,134,
"Mothering Sunday",movie,"Drama, Romance",2021,tt12229370,6.1,5549,
"A Nice Girl Like You",movie,"Comedy, Romance",2020,tt3278540,5.2,8287,
Deadlock,movie,"Action, Thriller",2021,tt10957044,3.6,2377,
"Yes ka No ka Hanbun ka",movie,"Animation, Comedy, Drama",2020,tt12105596,6.7,837,
"Haute Couture",movie,"Comedy, Drama",2021,tt11610804,6.2,1327,
Butchers,movie,"Horror, Thriller",2020,tt8764358,4.6,3405,
"Georama Boy, Panorama Girl",movie,Drama,2020,tt13977868,5.9,67,
Songbird,movie,"Drama, Sci-Fi, Thriller",2020,tt12592252,4.8,12191,
Katachi,movie,Animation,2013,,,,
Insatiable,movie,Animation,2018,,,,
"The Legend of Molly Johnson",movie,"Drama, History, Thriller",2021,tt11162490,6.4,2111,
Robots,movie,"Comedy, Romance, Sci-Fi",2023,tt12579470,5.5,8185,
"The Transfer Student",movie,Short,2015,tt9409292,7.3,8,
"Kiss Him, Not Me",movie,"Comedy, Music, Romance",2020,tt11595702,5.7,174,
"The Woman King",movie,"Action, Drama, History",2022,tt8093700,6.9,79274,
"The Cursed",movie,"Horror, Thriller",2021,tt17640714,5.9,949,
"Death Ranch",movie,"Horror, Thriller",2020,tt10397188,4.7,575,
"Would You Rather...",movie,,2013,,,,
"Shoot em Up",movie,,2008,,,,
"Knights of Sidonia: Love Woven in the Stars",movie,"Action, Animation, Sci-Fi",2021,tt12642574,6.8,305,
"The Ape Star",movie,"Animation, Family",2021,tt13029316,5.6,188,
"Rise - Dharuriser",movie,"Action, Drama, Family",2019,tt8668670,6.7,8,
"Aria the Crepuscolo",movie,Animation,2021,tt13749654,7.2,64,
"Hold Me Back",movie,"Comedy, Drama, Romance",2020,tt13332890,6.5,753,
Archenemy,movie,"Action, Adventure, Animation",2020,tt11274100,5,3767,
"A Woman's Life",movie,Drama,1955,,,,
"High & Low: The Worst",movie,Action,2019,tt11135936,6.7,873,
"Greg Warren: Where the Field Corn Grows",movie,Comedy,2020,tt12396242,6.9,88,
Crescendo,movie,"Drama, Music",2019,,,,
"I Am Greta",movie,"Biography, Documentary",2020,tt10394738,7.5,8489,
"Nowhere Special",movie,Drama,2020,tt11286640,7.4,8342,
"108: Revenge and Adventure of Goro Kaiba",movie,"Comedy, Drama",2019,tt10740298,6.4,31,
"The Last Son",movie,"Drama, Thriller, Western",2021,tt1800393,4.8,2275,
Torn,movie,Documentary,2021,tt11876896,7.5,2051,
"The Reef: Stalked",movie,"Adventure, Horror, Thriller",2022,tt12735282,4.2,6013,
Harikomi,movie,"Crime, Drama",1991,tt1489182,,,
"Some Like It Rare",movie,"Comedy, Horror",2021,tt12887770,6.6,4493,
"Miracle: Letters to the President",movie,Drama,2021,tt14490546,7.3,1374,
Runway,movie,Drama,2020,tt13510088,6.3,21,
"A Morning of Farewell",movie,Family,2021,tt12860934,5.5,40,
"Shinchan: Crash! Scribble Kingdom and Almost Four Heroes",movie,"Action, Adventure, Animation",2020,tt12850062,6.5,475,
"Jodi Arias: Cellmate Secrets",movie,Documentary,2020,,,,
"Hell Teacher Nube: At 0 a.m. Nube Dies!!",movie,"Action, Animation, Fantasy",1997,tt4164744,6,33,
Toxic,movie,Drama,2022,tt19849514,6.5,617,
"The Paper Tigers",movie,"Action, Comedy",2020,tt6060444,6.3,5520,
"Tears of the Idols",movie,Documentary,2015,tt4163958,6.8,10,
"The Legacy of Dr. Death: Black File",movie,"Mystery, Thriller",2020,tt13483292,5.2,111,
"Mita Dances",movie,Drama,2020,tt11595680,,,
"Restart After Come Back Home",movie,"Drama, Romance",2020,tt12530960,7.2,674,
"My Missing Valentine",movie,"Comedy, Drama, Fantasy",2020,tt13105824,7.2,2000,
"School Meals Time Final Battle",movie,Comedy,2020,tt12975196,6.4,47,
"The Miracle-Worker",movie,Comedy,1969,tt0201249,5.5,31,
"The Movie of Survival: Human body and Deep sea",movie,"Adventure, Animation, Sci-Fi",2020,tt21301954,,,
"The Fable: The Killer Who Doesn't Kill",movie,"Action, Comedy, Mystery",2021,tt13017204,6.8,2671,
"Gamera 1999",movie,Documentary,1999,tt12920868,5.8,16,
Wish,movie,"Crime, Drama",2020,tt12484708,6.4,154,
"First Love",movie,Mystery,2021,tt11252688,6.1,235,
"DONG TENG TOWN",movie,"Drama, Music",2020,,,,
"Incredible But True",movie,"Comedy, Drama, Fantasy",2022,tt13145534,6.4,5304,
"Everything Went Fine",movie,Drama,2021,tt12847812,6.8,3145,
"Not Going Quietly",movie,Documentary,2021,tt11905538,7.9,159,
"Nothing Serious",movie,"Comedy, Drama, Romance",2021,tt16303830,6.5,850,
Broker,movie,"Comedy, Crime, Drama",2022,tt13056052,7.1,19048,
"Stray Dogz 9",movie,"Action, Crime, Drama",2018,tt7787908,5.2,10,
